f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,y
Source2,2021-12-29 17:54:10,-118.40535,,,0.0,#1 lane blocked due to accident on CA-170 Southbound at Exit 9 Sherman Way.,CA-170 S,North Hollywood,Los Angeles,CA,91605,US,KBUR,2021-12-29 17:53:00,83.0,29.0,ESE,13.0,0.04,False,False,False,True,False,False,False,False,False,False,False,Night,Night,Day,2
Source1,2022-03-23 22:44:30,-75.012129,40.027334,-75.025821,1.019,Stationary traffic on The Officers O'Hanlon and Lorenzo Memorial Hwy - I-95 S from Academy Rd exit [32] to Cottman Ave (PA-73) exit [30] due to accident.,Ashburner St,Philadelphia,Philadelphia,PA,19136,US,KPNE,2022-03-23 22:54:00,85.0,29.92,E,16.0,0.02,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,2
Source2,2019-11-01 11:13:08,-96.942184,,,0.0,Two lanes blocked due to accident on I-35E Southbound near Frankford Rd.,I-35E S,Carrollton,Denton,TX,75007,US,KADS,2019-11-01 10:47:00,37.0,29.64,S,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source2,2018-03-27 10:01:17,-90.359932,,,0.0,Accident on I-270 Westbound at Exit 25 US-67 Lindbergh Blvd.,I-270 W,Hazelwood,St. Louis County,MO,63042,US,KSTL,2018-03-27 09:51:00,97.0,30.02,WSW,3.5,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source1,2021-12-03 07:55:53,-75.195756,40.156398,-75.192492,0.219,Incident on SUSQUEHANNA RD near JOEL DR Drive with caution., Susquehanna Rd,Ambler,Montgomery,PA,19002-3729,US,KLOM,2021-12-03 07:55:00,56.0,29.63,W,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2019-05-01 11:22:05,-122.367348,,,0.0,#3 lane blocked due to accident on I-80 Bay Brg Eastbound at Exit 4A Treasure Island Rd.,I-80 W,San Francisco,San Francisco,CA,94130,US,KOAK,2019-05-01 10:53:00,64.0,30.06,WSW,7.0,0.0,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,3
Source1,2021-07-25 19:44:00,-122.257543,37.371871,-122.255567,0.116,Incident on CA-35 near RAPLEY RD Drive with caution., Skyline Blvd,Woodside,San Mateo,CA,94062-3717,US,KSQL,2021-07-25 18:57:00,57.0,29.87,N,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2020-11-10 13:31:00,-82.18519,29.102924,-82.18503,2.9410000000000003,Incident on I-75 SB near MM 347 Expect delays.,I-75 S,Ocala,Marion,FL,34474,US,KOCF,2020-11-10 13:51:00,79.0,29.74,ESE,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2023-01-19 14:00:30,-84.233028,33.702766,-84.183587,2.939,Stationary traffic on I-20 E - GA-402 E from I-285/Exit 67 (I-20) to Panola Rd/Exit 71 (I-20) due to accident.,I-20 E,Decatur,DeKalb,GA,30034,US,KATL,2023-01-19 13:52:00,39.0,28.77,SW,15.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2021-06-09 17:48:57,-82.372546,28.18556,-82.360665,0.7240000000000001,Stationary traffic on FL-56 from I-75 (FL-56) to CR-581/Bruce B Downs Blvd (FL-56) due to accident., State Road 56,Wesley Chapel,Pasco,FL,33544-8873,US,KVDF,2021-06-09 17:55:00,41.0,30.03,ENE,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2023-01-25 06:50:00.000000000,-80.244528,25.92679,-80.230561,0.8690000000000001,Incident on SR-826 EB near SR-817 Expect long delays.,NW 27th Ave,Opa Locka,Miami-Dade,FL,33054,US,KOPF,2023-01-25 06:53:00,87.0,30.06,SE,8.0,0.0,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,2
Source2,2021-09-06 16:11:00,-77.606712,,,0.0,Left lane blocked due to accident on I-295 Northbound at I-64.,Parsons Walk Ct,Glen Allen,Henrico,VA,23059-8510,US,KOFP,2021-09-06 15:54:00,31.0,29.69,VAR,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source1,2021-10-16 17:44:00.000000000,-76.423071,41.028255,-76.395342,1.452,Incident on I-80 EB near MP 236 Drive with caution.,I-80 E,Bloomsburg,Columbia,PA,17815,US,KSEG,2021-10-16 17:53:00,80.0,29.32,VAR,3.0,0.0,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2021-06-08 10:26:00.000000000,-84.70447182614943,35.91285082418491,-84.60043182614943,5.9270000000000005,Stationary traffic on I-40 E from TN-299/Westel Rd/Exit 338 (I-40) to US-27/Exit 347 (I-40) due to accident.,I-40,Rockwood,Cumberland,TN,37854,US,KCSV,2021-06-08 11:42:00,76.0,28.2,VAR,7.0,0.0,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2018-07-09 07:49:05,-81.617203,,,0.0,Multi-vehicle accident on Harvard Ave at 97th St.,E 97th St,Cleveland,Cuyahoga,OH,44105-5205,US,KBKL,2018-07-09 07:53:00,61.0,30.21,South,6.9,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2019-07-29 06:57:17,-87.644775,,,0.0,Accident on US-41 Lake Shore Dr Northbound at IL-19 Irving Park Rd.,N Lake Shore Dr S,Chicago,Cook,IL,60613,US,KMDW,2019-07-29 06:53:00,76.0,29.22,WSW,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2019-12-05 16:26:56,-111.986359,,,0.0,Right lane blocked due to accident on UT-154 Bangerter Hwy Southbound at 2100.,W 2100 S,West Valley City,Salt Lake,UT,84120,US,KU42,2019-12-05 16:54:00,93.0,25.88,N,6.0,0.0,False,False,False,True,False,False,False,False,False,True,False,Day,Day,Day,2
Source2,2016-04-14 19:27:20,-117.058426,,,0.01,Accident on County Line Rd Westbound at Park Ave.,County Line Rd,Yucaipa,San Bernardino,CA,92399-2604,US,KBUO,2016-04-14 18:58:00,56.0,28.24,WNW,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,2
Source1,2020-04-27 17:02:29,-77.46526999999998,37.48522,-77.46531,0.006,At Warwick Rd - Accident.,Hopkins Rd,Richmond,Richmond City,VA,23224,US,KFCI,2020-04-27 16:56:00,42.0,29.8,NNW,15.0,0.0,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2022-02-23 08:36:00.000000000,-85.03348231275065,33.717182826301034,-85.02068231275065,0.742,Incident on I-20 EB near GA-100 Road closed. Take alternate route.,GA-402 E,Temple,Carroll,GA,30179,US,KCTJ,2022-02-23 08:35:00,100.0,28.81,W,5.0,0.0,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,4
Source1,2017-06-22 01:07:18,-117.80858,34.06885,-117.80819,0.165,Ramp to I-10/San Bernardino Fwy - Accident.,CA-57 S,San Dimas,Los Angeles,CA,91773,US,KPOC,2017-06-22 07:47:00,94.0,29.81,WSW,6.9,,False,False,False,True,False,False,False,False,False,False,False,Night,Night,Night,4
Source1,2022-09-21 11:44:30,-83.072487,42.43159,-83.094532,2.255,Stationary traffic on Chrysler Expy N - I-75 N - Chrysler Fwy N from Caniff St/Exit 55 (I-75) to 7 Mile Rd/Exit 58 (I-75) due to accident.,Chrysler Expy N,Hamtramck,Wayne,MI,48212,US,KDET,2022-09-21 11:51:00,83.0,29.13,S,3.0,0.3,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2020-03-25 16:58:44,-95.911667,,,0.0,Accident on Irvington Ave at 71st Pl.,S Irvington Ave,Tulsa,Tulsa,OK,74136-2103,US,KRVS,2020-03-25 16:53:00,33.0,29.01,S,14.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2017-02-13 20:19:29,-118.267052,,,0.47,Slow lane blocked due to accident on I-10 Eastbound between Exits 12 13B CA-110 and Exit 13 Grand Ave.,S Grand Ave,Los Angeles,Los Angeles,CA,90015,US,KCQT,2017-02-13 20:47:00,72.0,30.04,Calm,,,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,3
Source1,2022-05-05 06:10:00.000000000,-87.937381,42.858483,-87.937875,0.964,Slow traffic on I-41 S - I-94 E - US-41 S from Rawson Ave/Exit 320 (I-94) to 27th St/Exit 325 (I-94) due to accident.,I-41 S,Oak Creek,Milwaukee,WI,53154,US,KMKE,2022-05-05 05:52:00,76.0,29.4,NW,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2018-05-04 07:10:02,-91.154221,,,0.0,Accident on Acadian Thruway at LA-73 Government St.,S Acadian Thruway,Baton Rouge,East Baton Rouge,LA,70806-5652,US,KBTR,2018-05-04 06:53:00,93.0,30.11,East,3.5,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2016-12-07 06:46:47,-76.59719100000002,,,0.01,Lane blocked and left hand shoulder blocked due to accident on I-95 Southbound at Exit 55 McComas St.,I-95 N,Baltimore,Baltimore City,MD,21230,US,KDMH,2016-12-07 06:54:00,79.0,29.99,North,,,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,3
Source1,2021-04-10 16:26:00.000000000,-122.533286,39.082135,-122.532756,0.138,Incident on INDIAN VALLEY RES RD near INDIAN VALLEY RES RD Drive with caution.,Indian Valley Res Rd,Clearlake Oaks,Lake,CA,95423,US,KUKI,2021-04-10 15:56:00,23.0,29.31,WNW,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2021-02-04 16:16:30,-78.84333000000002,42.925715,-78.83983,0.797,Stationary traffic on NY-33 E from Humboldt Pkwy/Ferry St (NY-33) to Fillmore Ave (NY-33) due to accident.,Kensington Expy E,Buffalo,Erie,NY,14211,US,KBUF,2021-02-04 15:54:00,64.0,29.06,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,2
Source2,2018-07-27 11:50:31,-96.90274,,,0.0,One lane blocked due to accident on I-35E Southbound at Valwood Pkwy\t.,US-77 S,Dallas,Dallas,TX,75234,US,KADS,2018-07-27 11:51:00,28.0,30.03,SW,5.8,,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,3
Source1,2017-12-22 14:36:18,-93.35178,44.97107000000001,-93.3611,0.457,At Xenia Ave/Park Pl/Exit 5 - Accident.,US-12 W,Minneapolis,Hennepin,MN,55416,US,KMSP,2017-12-22 14:53:00,53.0,30.12,West,9.2,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2022-05-18 10:00:32,-96.832531,32.669219,-96.834864,0.136,Incident on W MILLETT DR near STARKEY ST Drive with caution., W Millett Dr,Dallas,Dallas,TX,75232-3133,US,KRBD,2022-05-18 09:53:00,73.0,29.15,S,15.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2022-05-24 12:47:00,-122.308259,37.869528,-122.304762,0.877,Accident on I-580 (Berkeley)/I-80 (I-80) from University Ave (I-80) to Eastshore Fwy W - I-80 W - I-580 E.,Eastshore Fwy W,Berkeley,Alameda,CA,94710,US,KOAK,2022-05-24 12:53:00,40.0,29.86,W,8.0,0.0,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2020-05-27 18:30:22,-122.273979,,,0.0,#1 lane blocked due to accident on I-580 Eastbound before CA-24.,I-580 E,Emeryville,Alameda,CA,94608,US,KOAK,2020-05-27 18:53:00,63.0,29.86,W,16.0,0.0,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,3
Source2,2017-12-21 08:56:34,-105.036995,,,0.0,Accident on 10th Ave at Newton St.,W 10th Ave,Denver,Denver,CO,80204-3013,US,KBJC,2017-12-21 08:45:00,86.0,29.97,North,17.3,,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,2
Source1,2021-01-04 04:37:00,-121.559242,39.055259,-121.560046,0.128,Incident on ARBOGA RD near PLUMAS Drive with caution., Arboga Rd,Olivehurst,Yuba,CA,95961-9671,US,KMYV,2021-01-04 04:53:00,86.0,30.06,WSW,14.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,2
Source2,2017-01-02 19:22:05,-121.216919,,,0.01,Accident and vehicle fire on US-50 Eastbound before Exits 21 22 County Hwy-E3 Hazel Ave.,Hazel Ave,Rancho Cordova,Sacramento,CA,95670,US,KMHR,2017-01-02 19:55:00,87.0,30.06,SSE,11.5,,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,2
Source2,2018-11-30 11:29:50,-95.274361,,,0.0,Accident on Roosevelt St at Harding St.,Harding St,Houston,Harris,TX,77012,US,KHOU,2018-11-30 11:53:00,67.0,29.78,SSE,15.0,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2021-11-17 19:10:00.000000000,-91.136646,30.523722,-91.134671,0.123,Incident on JUAREZ ST near S LAREDO AVE Drive with caution., McClelland Dr,Baton Rouge,East Baton Rouge,LA,70811-4039,US,KBTR,2021-11-17 18:53:00,100.0,30.03,,,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,2
Source1,2020-02-03 01:02:00,-121.755159,38.690415,-121.755159,0.0,At CA-113 North/Exit 538 - Accident.,CA-113 N,Woodland,Yolo,CA,95776,US,KSMF,2020-02-03 00:53:00,73.0,30.06,NW,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,2
Source1,2022-09-24 22:35:12,-80.866799,35.260461,-80.86618299999998,0.04,Incident on COLFAX ST near LASALLE ST Expect delays., Colfax St,Charlotte,Mecklenburg,NC,28216-4439,US,KCLT,2022-09-24 22:52:00,58.0,29.23,SSW,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,2
Source2,2018-10-05 07:27:55,-84.25168599999998,,,0.0,Three lanes blocked and queueing traffic due to accident on I-285 Northbound at Exits 33 34 Chamblee Tucker Rd.,Chamblee Tucker Rd,Atlanta,DeKalb,GA,30341,US,KPDK,2018-10-05 07:53:00,96.0,30.1,Calm,,,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,3
Source1,2022-07-20 13:21:04,-93.854165,41.569185,-93.853454,0.044,Incident on I-80 EB near GRAND PRAIRIE PKY Drive with caution.,I-80 E,Waukee,Dallas,IA,50263,US,KDSM,2022-07-20 12:54:00,41.0,28.8,NW,18.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2017-09-06 15:27:31,-80.16449,,,0.0,Express lane blocked due to accident on I-95 Southbound after Exit 21 Sheridan St.,I-95 S,Hollywood,Broward,FL,33020,US,KFLL,2017-09-06 15:30:00,70.0,29.89,SE,12.7,,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,3
Source2,2022-08-03 19:06:02,-82.15795899999998,,,0.0,Lane blocked due to crash on FL-39 Paul S Buchman Hwy both ways at Bay Ave.,Paul S Buchman Hwy,Zephyrhills,Pasco,FL,33540,US,KZPH,2022-08-03 19:15:00,70.0,29.86,NNE,3.0,0.0,False,False,False,False,True,False,False,False,False,True,False,Day,Day,Day,2
Source2,2019-08-29 07:41:58,-93.285881,,,1.2899999618530271,Right hand shoulder blocked due to accident on I-94 Westbound between Exits 233A 233B 233C I-35W and Exit 231B Lyndale Ave.,I-94 W,Minneapolis,Hennepin,MN,55403,US,KMSP,2019-08-29 07:53:00,70.0,28.82,SSW,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2021-11-09 10:57:59,-96.821297,,,0.0,Right lane blocked due to accident on Dallas Pkwy Northbound at Arapaho Rd.,Arapaho Rd,Addison,Dallas,TX,75001,US,KADS,2021-11-09 10:53:00,73.0,29.53,SSW,9.0,0.0,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,2
Source1,2021-12-28 19:22:00,-93.149584,44.858981,-93.145625,0.5,Slow traffic on I-35E N from CR-26/Lone Oak Rd/Exit 98 (I-35E) to I-494/Exit 99 (I-35E) due to accident.,I-35E N,Saint Paul,Dakota,MN,55121,US,KMSP,2021-12-28 18:53:00,88.0,28.78,WSW,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,2
Source2,2017-09-19 12:46:30,-81.235573,,,0.0,Accident on Young Pine Rd at Canterbury Cove Dr.,Young Pine Rd,Orlando,Orange,FL,32829,US,KMCO,2017-09-19 12:53:00,82.0,29.98,ESE,8.1,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2019-11-21 07:46:40,-74.761993,,,0.0,Accident on US-206 Broad St at NJ-33 Market St.,Market St,Trenton,Mercer,NJ,08611,US,KTTN,2019-11-21 07:53:00,73.0,29.97,NNW,6.0,0.0,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,2
Source2,2019-09-18 08:14:13,-122.077003,,,0.0,Accident on Fales Rd at 194th St.,Fales Rd,Snohomish,Snohomish,WA,98296-8188,US,KPAE,2019-09-18 07:53:00,93.0,29.2,ESE,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2019-04-11 09:19:59,-92.038361,,,0.0,Accident on US-167 Johnston St at LA-3025 College Rd.,Johnston St,Lafayette,Lafayette,LA,70503-3242,US,KLFT,2019-04-11 08:53:00,78.0,29.7,S,13.0,0.0,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,2
Source1,2019-12-26 09:38:48,-73.50301,40.81028,-73.50406,0.055,Closed at Humphrey Dr - Road closed due to accident., Jericho Tpke,Syosset,Nassau,NY,11791-4506,US,KFRG,2019-12-26 09:53:00,89.0,30.18,NNE,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,4
Source2,2021-09-21 14:40:22,-81.618439,,,0.0,Left lane blocked and left hand shoulder blocked due to accident on I-81 Southbound after Exit 39 US-11 Chestnut Ridge Rd.,Lee Hwy,Marion,Smyth,VA,24354,US,KMKJ,2021-09-21 14:35:00,100.0,27.54,ENE,9.0,0.05,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source1,2022-09-23 15:44:00,-112.191612,33.436626000000004,-112.187118,1.991,Stationary traffic on AZ-202 Loop N - AZ-202 Loop S from W Southern Ave (AZ-202 Loop/Congressman Ed Pastor Fwy/South Mountain Fwy) to CR-85/W Buckeye Rd (AZ-202 Loop/Congressman Ed Pastor Fwy/South Mountain Fwy) due to accident.,South Mountain Fwy,Phoenix,Maricopa,AZ,85043,US,KGEU,2022-09-23 15:56:00,30.0,28.68,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2017-01-11 11:06:39,-72.902878,,,0.01,Accident on Whitney Ave near Worth Ave.,Worth Ave,Hamden,New Haven,CT,06518-3404,US,KMMK,2017-01-11 10:53:00,59.0,30.3,South,8.1,,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,2
Source2,2017-09-20 20:12:02,-80.771484,,,0.0,Accident on Pierson Dr at Bamboo St.,Pierson Dr,Charlotte,Mecklenburg,NC,28205-6408,US,KCLT,2017-09-20 19:52:00,67.0,29.97,Calm,,,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,2
Source2,2017-07-13 07:40:08,-96.763817,,,0.0,Lane blocked due to accident on Central Expy Northbound at LBJ Express.,US-75 N,Dallas,Dallas,TX,75243,US,KADS,2017-07-13 07:50:00,74.0,30.12,SSW,5.8,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2019-01-28 08:39:56,-85.748108,,,0.0,Accident on I-65 Northbound at Exit 136C Brook St.,Abraham Lincoln Bridge,Louisville,Jefferson,KY,40202,US,KLOU,2019-01-28 08:53:00,67.0,29.86,South,6.9,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source1,2019-04-18 16:56:56,-117.188601,33.16924,-117.21776,2.507,Between Rancho Santa Fe Rd/Exit 11A and Sycamore Ave - Accident.,CA-78 W,San Marcos,San Diego,CA,92069,US,KCRQ,2019-04-18 16:53:00,51.0,29.65,W,6.0,0.0,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2018-06-04 17:32:32,-82.448593,,,0.0,Left hand shoulder blocked due to accident on University Pkwy Eastbound at I-75 .,University Pkwy,Sarasota,Manatee,FL,34243,US,KSRQ,2018-06-04 17:53:00,76.0,29.93,West,11.5,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2022-09-29 08:17:00,-122.232293,37.768146,-122.220436,0.785,Accident on Nimitz Fwy S - I-880 S from Lisbon Ave (I-880) to High St (I-880).,I-880 S,Oakland,Alameda,CA,94601,US,KOAK,2022-09-29 07:53:00,93.0,30.07,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2016-05-10 16:49:51,-95.935898,,,0.0,Accident on Nebraska Dr near Chandler Rd.,Nebraska Dr,Bellevue,Sarpy,NE,68005,US,KOFF,2016-05-10 16:58:00,48.0,29.82,Variable,4.6,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2022-01-09 08:56:00.000000000,-76.3158309456047,40.06793910160032,-76.2994009456047,0.8809999999999999,Crash on US 30 eastbound between PA 283 RD and CHESTER RD. All lanes now open.[RCRS 643709],US-30,Lancaster,Lancaster,PA,17601,US,KLNS,2022-01-09 08:53:00,64.0,29.82,SW,7.0,0.02,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2021-07-19 16:12:49,-81.802725,26.547171,-81.79641099999998,0.39,Slow traffic on County Hwy-876 from Ben C Pratt-6 Mile Cypress Pkwy (Daniels Pkwy) to I-75 (Daniels Pkwy) due to accident.,Daniels Pkwy,Fort Myers,Lee,FL,33912,US,KRSW,2021-07-19 16:18:00,69.0,30.02,SE,14.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2019-05-24 04:16:58,-96.861107,,,0.0,Accident on I-35 Svrd Northbound at TX-356 Commonwealth Dr.,N Stemmons Fwy,Dallas,Dallas,TX,75247-6105,US,KDAL,2019-05-24 04:00:00,74.0,29.43,S,12.0,0.0,False,False,False,False,False,False,True,False,False,True,False,Night,Night,Night,3
Source1,2017-08-01 13:57:19,-122.244779,47.32643,-122.24476,0.173,At 15th St NW - Accident.,WA-167 N,Auburn,King,WA,98001,US,KSEA,2017-08-01 13:53:00,35.0,30.13,North,13.8,,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,2
